"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"4749","id0184",1,15,0,0,"human","training_receiver_self",8,2,"Orange","j","reject",0,1423
"4750","id0184",1,16,0,0,"AI","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,1315
"4751","id0184",1,17,0,0,"AI","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,1544
"4752","id0184",1,18,0,0,"human","training_receiver_self",8,2,"Orange","j","reject",0,1766
"4753","id0184",1,19,0,0,"human","training_receiver_self",7,3,"Orange","j","reject",0,446
"4754","id0184",1,20,0,0,"human","training_receiver_self",9,1,"Orange","j","reject",0,2075
"4755","id0184",1,21,0,0,"AI","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,1097
"4756","id0184",1,22,0,0,"human","training_receiver_self",4,6,"Orange","f","accept",6,849
"4757","id0184",1,23,0,0,"human","training_receiver_self",4,6,"Orange","f","accept",6,188
"4758","id0184",1,24,0,0,"AI","training_receiver_self",6,4,"CornflowerBlue","j","reject",0,23
"4759","id0185",0,1,1,0,"practice","Practice",7,3,"black","f","accept",3,2590
"4760","id0185",0,2,1,0,"practice","Practice",9,1,"black","j","reject",0,928
"4761","id0185",1,1,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","f","accept",3,1331
"4762","id0185",1,2,0,0,"human","training_receiver_others",4,6,"Orange","f","accept",6,707
"4763","id0185",1,3,0,0,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,726
"4764","id0185",1,4,0,1,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,511
"4765","id0185",1,5,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,1599
"4766","id0185",1,6,0,0,"human","training_receiver_others",8,2,"Orange","j","reject",0,575
"4767","id0185",1,7,0,0,"human","training_receiver_others",6,4,"Orange","f","accept",4,1078
"4768","id0185",1,8,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,2449
"4769","id0185",1,9,0,0,"human","training_receiver_others",6,4,"Orange","f","accept",4,2085
"4770","id0185",1,10,0,0,"human","training_receiver_others",4,6,"Orange","f","accept",6,358
"4771","id0185",1,11,0,0,"human","training_receiver_others",9,1,"Orange","j","reject",0,393
"4772","id0185",1,12,0,0,"human","training_receiver_others",7,3,"Orange","j","reject",0,1973
"4773","id0185",1,13,0,0,"human","training_receiver_others",8,2,"Orange","j","reject",0,549
"4774","id0185",1,14,0,0,"AI","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,366
"4775","id0185",1,15,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,359
"4776","id0185",1,16,0,0,"AI","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,437
"4777","id0185",1,17,0,0,"human","training_receiver_others",5,5,"Orange","f","accept",5,431
"4778","id0185",1,18,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,406
"4779","id0185",1,19,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,436
